1, 0, 0, 0
2, 0.22768959748832, 0.33184753509544, 0
3, 0.43787405865816, 0.51054248149847, 0
4, 0.64503013132016, 0.6586070306947, 0
5, 0.85054098607207, 0.78774747853524, 0
6, 1.0549475738784, 0.90254209760761, 0
7, 1.2585312653005, 1.0053722333804, 0
8, 1.4614623319137, 1.0976789585877, 0
9, 1.6638542624952, 1.180422771671, 0
10, 1.8657880016318, 1.2542887372781, 0
11, 2.0673242629475, 1.3197906977713, 0
12, 2.2685103889172, 1.3773293304174, 0
13, 2.4693844473897, 1.4272268178182, 0
14, 2.6699778145543, 1.4697487085302, 0
15, 2.8703168764283, 1.5051183173948, 0
16, 3.0704241908248, 1.5335265597162, 0
17, 3.2703193052347, 1.5551388733015, 0
18, 3.4700193475222, 1.5701002177438, 0
19, 3.6695394621115, 1.5785387660318, 0
20, 3.8688931383637, 1.58056868373, 0
21, 4.0680924620276, 1.5762922571007, 0
22, 4.267148310706, 1.5671904362993, 0
23, 4.4660705078582, 1.5547352498653, 0
24, 4.6648679456072, 1.5390019551991, 0
25, 4.8635486837444, 1.5200587653627, 0
26, 5.0621200303381, 1.4979675313018, 0
27, 5.2605886079592, 1.472784302339, 0
28, 5.4589604085415, 1.4445597904765, 0
29, 5.6572408391735, 1.4133397579477, 0
30, 5.8554347605884, 1.3791653429765, 0
31, 6.053546519728, 1.3420733353764, 0
32, 6.2515799774587, 1.3020964111177, 0
33, 6.4495385322921, 1.2592633330909, 0
34, 6.6474251407949, 1.2135991238379, 0
35, 6.8452423352338, 1.1651252148888, 0
36, 7.0429922389008, 1.1138595764665, 0
37, 7.2406765794808, 1.0598168306233, 0
38, 7.4382967007596, 1.0030083503248, 0
39, 7.6358535729155, 0.94344234655809, 0
40, 7.8333478016006, 0.88112394518597, 0
41, 8.0307796359801, 0.81605525498669, 0
42, 8.228148975872, 0.74823542808259, 0
43, 8.4254553781081, 0.67766071377401, 0
44, 8.6226980622172, 0.60432450663703, 0
45, 8.8198759155161, 0.52821738961484, 0
46, 9.016987497684, 0.44932717272534, 0
47, 9.21403104488, 0.36763892791803, 0
48, 9.4110044734617, 0.28313502053818, 0
49, 9.6079053833482, 0.19579513779358, 0
50, 9.8047310610699, 0.10559631456537, 0
51, 10.00147848254, 0.012512956859992, 0
52, 9.9985215174604, -0.012512956859992, 0
