1, 0, 0, 0
2, 10, 0, 0
3, 10, 10, 0
4, 7, 10, 0
5, 7, 6, 0
6, 3, 6, 0
7, 3, 10, 0
8, 0, 10, 0
9, 0.27777777777757, 0, 0
10, 0.55555555555506, 0, 0
11, 0.83333333333264, 0, 0
12, 1.1111111111102, 0, 0
13, 1.3888888888875, 0, 0
14, 1.6666666666645, 0, 0
15, 1.9444444444414, 0, 0
16, 2.2222222222184, 0, 0
17, 2.4999999999954, 0, 0
18, 2.7777777777723, 0, 0
19, 3.0555555555493, 0, 0
20, 3.3333333333263, 0, 0
21, 3.6111111111032, 0, 0
22, 3.8888888888802, 0, 0
23, 4.1666666666578, 0, 0
24, 4.444444444436, 0, 0
25, 4.7222222222142, 0, 0
26, 4.9999999999924, 0, 0
27, 5.2777777777706, 0, 0
28, 5.5555555555488, 0, 0
29, 5.833333333327, 0, 0
30, 6.1111111111052, 0, 0
31, 6.3888888888834, 0, 0
32, 6.6666666666616, 0, 0
33, 6.9444444444398, 0, 0
34, 7.222222222218, 0, 0
35, 7.4999999999962, 0, 0
36, 7.7777777777744, 0, 0
37, 8.0555555555526, 0, 0
38, 8.3333333333308, 0, 0
39, 8.611111111109, 0, 0
40, 8.8888888888872, 0, 0
41, 9.1666666666654, 0, 0
42, 9.4444444444436, 0, 0
43, 9.7222222222218, 0, 0
44, 10, 0.27777777777757, 0
45, 10, 0.55555555555506, 0
46, 10, 0.83333333333264, 0
47, 10, 1.1111111111102, 0
48, 10, 1.3888888888875, 0
49, 10, 1.6666666666645, 0
50, 10, 1.9444444444414, 0
51, 10, 2.2222222222184, 0
52, 10, 2.4999999999954, 0
53, 10, 2.7777777777723, 0
54, 10, 3.0555555555493, 0
55, 10, 3.3333333333263, 0
56, 10, 3.6111111111032, 0
57, 10, 3.8888888888802, 0
58, 10, 4.1666666666578, 0
59, 10, 4.444444444436, 0
60, 10, 4.7222222222142, 0
61, 10, 4.9999999999924, 0
62, 10, 5.2777777777706, 0
63, 10, 5.5555555555488, 0
64, 10, 5.833333333327, 0
65, 10, 6.1111111111052, 0
66, 10, 6.3888888888834, 0
67, 10, 6.6666666666616, 0
68, 10, 6.9444444444398, 0
69, 10, 7.222222222218, 0
70, 10, 7.4999999999962, 0
71, 10, 7.7777777777744, 0
72, 10, 8.0555555555526, 0
73, 10, 8.3333333333308, 0
74, 10, 8.611111111109, 0
75, 10, 8.8888888888872, 0
76, 10, 9.1666666666654, 0
77, 10, 9.4444444444436, 0
78, 10, 9.7222222222218, 0
79, 9.7500000000049, 10, 0
80, 9.5000000000099, 10, 0
81, 9.2500000000148, 10, 0
82, 9.0000000000198, 10, 0
83, 8.7500000000247, 10, 0
84, 8.5000000000293, 10, 0
85, 8.2500000000198, 10, 0
86, 8.0000000000101, 10, 0
87, 7.7500000000074, 10, 0
88, 7.5000000000049, 10, 0
89, 7.2500000000025, 10, 0
90, 7, 9.75, 0
91, 7, 9.5, 0
92, 7, 9.25, 0
93, 7, 9, 0
94, 7, 8.75, 0
95, 7, 8.5, 0
96, 7, 8.25, 0
97, 7, 8, 0
98, 7, 7.75, 0
99, 7, 7.5, 0
100, 7, 7.25, 0
101, 7, 7, 0
102, 7, 6.75, 0
103, 7, 6.5, 0
104, 7, 6.25, 0
105, 6.7500000000007, 6, 0
106, 6.5000000000014, 6, 0
107, 6.2500000000021, 6, 0
108, 6.0000000000028, 6, 0
109, 5.7500000000035, 6, 0
110, 5.5000000000042, 6, 0
111, 5.2500000000049, 6, 0
112, 5.0000000000056, 6, 0
113, 4.7500000000062, 6, 0
114, 4.5000000000069, 6, 0
115, 4.2500000000076, 6, 0
116, 4.0000000000082, 6, 0
117, 3.7500000000062, 6, 0
118, 3.5000000000042, 6, 0
119, 3.2500000000021, 6, 0
120, 3, 6.25, 0
121, 3, 6.5, 0
122, 3, 6.75, 0
123, 3, 7, 0
124, 3, 7.25, 0
125, 3, 7.5, 0
126, 3, 7.75, 0
127, 3, 8, 0
128, 3, 8.25, 0
129, 3, 8.5, 0
130, 3, 8.75, 0
131, 3, 9, 0
132, 3, 9.25, 0
133, 3, 9.5, 0
134, 3, 9.75, 0
135, 2.7500000000021, 10, 0
136, 2.5000000000032, 10, 0
137, 2.2500000000026, 10, 0
138, 2.0000000000019, 10, 0
139, 1.7500000000031, 10, 0
140, 1.5000000000042, 10, 0
141, 1.2500000000035, 10, 0
142, 1.0000000000028, 10, 0
143, 0.75000000000211, 10, 0
144, 0.5000000000014, 10, 0
145, 0.2500000000007, 10, 0
146, 0, 9.7222222222222, 0
147, 0, 9.4444444444444, 0
148, 0, 9.1666666666667, 0
149, 0, 8.8888888888889, 0
150, 0, 8.6111111111111, 0
151, 0, 8.3333333333333, 0
152, 0, 8.0555555555556, 0
153, 0, 7.7777777777778, 0
154, 0, 7.5, 0
155, 0, 7.2222222222222, 0
156, 0, 6.9444444444444, 0
157, 0, 6.6666666666667, 0
158, 0, 6.3888888888889, 0
159, 0, 6.1111111111111, 0
160, 0, 5.8333333333333, 0
161, 0, 5.5555555555555, 0
162, 0, 5.2777777777778, 0
163, 0, 5, 0
164, 0, 4.7222222222222, 0
165, 0, 4.4444444444444, 0
166, 0, 4.1666666666667, 0
167, 0, 3.8888888888889, 0
168, 0, 3.6111111111111, 0
169, 0, 3.3333333333333, 0
170, 0, 3.0555555555556, 0
171, 0, 2.7777777777778, 0
172, 0, 2.5, 0
173, 0, 2.2222222222222, 0
174, 0, 1.9444444444444, 0
175, 0, 1.6666666666667, 0
176, 0, 1.3888888888889, 0
177, 0, 1.1111111111111, 0
178, 0, 0.83333333333333, 0
179, 0, 0.55555555555555, 0
180, 0, 0.27777777777778, 0
181, 4.0095897445517, 5.4876590894123, 0
182, 5.5120753120919, 5.4859081334037, 0
183, 3.8862533686309, 0.57461784527773, 0
184, 7.2203305899521, 0.56545703871636, 0
185, 0.52375205808929, 3.8946424585461, 0
186, 7.4649933832769, 6.4785020570038, 0
187, 2.5282461327408, 7.9826189632756, 0
188, 2.5330937948659, 6.505475707898, 0
189, 7.4897315561551, 7.976271726022, 0
190, 9.4503207126492, 3.3542496042413, 0
191, 9.4629898523765, 4.4624356911376, 0
192, 9.4437564403153, 1.6755132402843, 0
193, 0.52274231655137, 5.5418454417354, 0
194, 0.51375474239148, 8.9077418784234, 0
195, 0.54499689521115, 7.8013486593359, 0
196, 9.4303593754942, 6.6979191899941, 0
197, 9.4742940759397, 7.8227510104729, 0
198, 8.4950329049283, 9.4758808669348, 0
199, 0.54017384895816, 2.2335256908413, 0
200, 2.2144782883906, 0.57028391964268, 0
201, 1.5111346517715, 9.4745815487155, 0
202, 6.1098089632952, 0.56741679245283, 0
203, 8.888105070922, 0.56067569915187, 0
204, 6.5121529244981, 5.4964725957067, 0
205, 2.5112863428632, 8.9859495643543, 0
206, 9.4933611477957, 8.9111345310666, 0
207, 8.9953931530785, 9.4660163493084, 0
208, 0.50591139832514, 9.4541723559733, 0
209, 9.4571752706658, 5.5592221715209, 0
210, 0.54758799482542, 6.6508078422959, 0
211, 0.51970891020392, 4.9933294494015, 0
212, 0.52874254707582, 3.342989438217, 0
213, 4.9994515908868, 0.57079475586738, 0
214, 3.3285081938758, 0.5749010440446, 0
215, 8.3320717155431, 0.56274183144715, 0
216, 0.54514340933049, 1.6761969614112, 0
217, 1.6594077639183, 0.56651227526821, 0
218, 0.55258954445919, 0.55902983003898, 0
219, 9.4443205672491, 2.2349763979106, 0
220, 9.4440837777881, 0.55821964456916, 0
221, 7.4978231769325, 9.4926350837973, 0
222, 7.495320506232, 8.985834971786, 0
223, 2.0092242100713, 9.4841288560828, 0
224, 2.5051362939871, 9.4924932638712, 0
225, 3.021527657579, 5.490908998076, 0
226, 4.5087160442959, 5.4858740795875, 0
227, 2.5368161560566, 6.9995164830671, 0
228, 7.4886343955578, 7.4721986033583, 0
229, 9.4972137637607, 9.4554044345808, 0
230, 4.5153518829166, 4.9708695158343, 0
231, 3.884396197154, 1.1507072878679, 0
232, 7.0009296465973, 5.5061217061609, 0
233, 1.0399849327103, 5.5268958368105, 0
234, 1.0458097182041, 3.9021673363759, 0
235, 2.0648344921646, 6.5197064806083, 0
236, 7.977439217687, 7.9514173621934, 0
237, 8.8869733343603, 1.6837155457667, 0
238, 1.0912365130631, 1.6867040765799, 0
